key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_14,"[@]However, I've become too old to use it.[WAIT@]If you promise to help get my shovel back, I'll teach you this skill.","[@]Malheureusement, je suis devenu trop vieux pour l'utiliser.[WAIT@]Si tu me promets de m'aider à récupérer ma pelle, je vais t'enseigner cette technique.","[@]Però ormai sono troppo vecchio per usarla.[WAIT@]Se mi prometti di riprendermi la vanga, te la insegno.",[@]ぶったたいて　へしおってやっても\nええんやけどな。[WAIT@]いかんせん　てあしが\nいうことを　きかへんのや・・・。[WAIT@]ぼうず　コツ　おしえたるから　このねっこを\nかわりに　ぶっこわして　くれへんか？,[@]이제 세월도 무시 못 할 나이지.[WAIT@]저 뿌리 정돈 가볍게 뽀갤 수있는 기술을 알려줄테니\n저 삽을 되찾는 데 협조좀 해줬으면 하는데...,"[@]Sin embargo, me he vuelto demasiado viejo para usarla.[WAIT@]Si prometes ayudarme a recuperar mi pala, te enseñaré la habilidad.","[@]Pero ya estoy demasiado viejo para ponerla en práctica.[WAIT@]Si prometes ayudarme a recuperar mi pala, te enseñaré la habilidad.","[@]Mas estou velho demais pra usá-la.[WAIT@]Se você prometer me ajudar a pegar a minha pá, eu te ensino essa técnica.","[@]Jednak jestem już za stary, by jej używać.[WAIT@]Jeśli obiecasz, że pomożesz mi odzyskać łopatę, nauczę cię tej umiejętności.","[@]Jedoch bin ich zu alt für dafür.[WAIT@]Wenn du mir versprichst mir zu helfen, den Spaten wiederzubekommen, bringe ich dir die Fähigkeit bei.","[@]Только старость мне такое уже не позволяет.[WAIT@]Если пообещаешь, что поможешь вернуть лопату, я обучу тебя этому навыку.","[@]Тільки старість мені такі карколомні випади вже не дозволяє.[WAIT@]Якщо пообіцяєш, що допоможеш повернути лопату, я розповім тобі цю навичку."
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_16,[@]Do we have a deal?,[@]Marché conclu ?,[@]Affare fatto?,[@]やってくれるか？,[@]협조해 주겠나?,[@]¿Tenemos un trato?,[@]¿Hay trato?,[@]Temos um trato?,[@]Mamy układ?,[@]Kommen wir ins Geschäft?,[@]Договорились?,[@]Домовились?
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_16-OPT_0,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_16-OPT_1,No,Non,No,いいえ,아니오,No,No,Não,Nie,Nein,Нет,Ні
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_17,"[@]Please, it's urgent!","[@]S'il te plaît, c'est urgent !","[@]Ti prego, è importante!",[@]ほんま　たのむで！　[DELAY]あれがないと\nほんとうに　こまるんや！,"[@]제발, 급한 일이네.","[@]Por favor, ¡es urgente!","[@]Por favor, ¡es urgente!","[@]Por favor, isso é urgente!","[@]Proszę, to pilne!","[@]Bitte, es ist dringend!","[@]Ну пожалуйста, мне очень нужно!","[@]Будь ласка, це терміново!"
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_18,"[@]Wonderful![WAIT@]All you need is a baseball bat.[WAIT@]Any bat, really.[WAIT@]To prove it, I'll give you my [color]Old Bat[/color] to test it out!","[@]Formidable ![WAIT@]Tout ce qu'il te faut, c'est une batte de baseball.[WAIT@]N'importe quelle batte fera l'affaire.[WAIT@]Pour te le prouver, je vais te laisser tenter l'expérience avec ma vieille [color]Batte fêlée[/color] !","[@]Magnifico![WAIT@]Ti serve una mazza da baseball.[WAIT@]Una mazza qualunque, in realtà.[WAIT@]Ti faccio vedere, prova con la mia [color]Mazza vecchia[/color].",[@]おおきにな。[WAIT@]ええか？　まずは　ちょうどよくふれる[DELAY:3]\nぼうっきれとか　バットみたいなもんを\nてにとるんや。[WAIT@]どんなやつでも　かまわんで。[WAIT@]ここに　ちょうどよく[DELAY:4]\n[color]ふるびたバット[/color]があるから\nこれつかい。,"[@]잘 생각했네.[WAIT@]서로서로 돕고 사는 거지.[WAIT@]준비물은 아무 야구 배트 딱 하나.[WAIT@]중요한 건 기술이니. 자, 내 [color]낡은 배트[/color]를 주겠네.","[@]¡Maravilloso![WAIT@]Todo lo que necesitas es un bate de béisbol.[WAIT@]Cualquier bate, realmente.[WAIT@]Para probarlo, ¡te daré mi [color]Bate viejo[/color] para que lo uses!","[@]¡Maravilloso![WAIT@]Lo único que necesitas es un bate de béisbol.[WAIT@]Cualquier bate sirve, realmente.[WAIT@]De hecho, te daré mi [color]Bate viejo[/color] para que lo pruebes.","[@]Maravilha![WAIT@]Tudo o que você precisa é de um taco de beisebol.[WAIT@]Qualquer taco, na verdade.[WAIT@]Para ver que não estou mentindo, vou te dar este [color]Taco Velho[/color] para testar.","[@]Cudownie![WAIT@]Wszystko czego potrzebujesz to kij baseballowy.[WAIT@]Jakikolwiek kij, tak naprawdę.[WAIT@]Aby to udowodnić, dam ci mój [color]Stary Kij[/color] do przetestowania!","[@]Wundervoll![WAIT@]Du brauchst lediglich einen Baseballschläger.[WAIT@]Jeder Schläger geht.[WAIT@]Hier, ich geb dir den [color]Alten Schläger[/color] um's auszutesten.","[@]Чудно![WAIT@]Всё, что тебе нужно, — это бейсбольная бита.[WAIT@]В общем-то, любая подойдёт.[WAIT@]Можешь сам убедиться: держи мою [color]старую биту[/color]!","[@]Чудово![WAIT@]Усе, що тобі потрібно — бейсбольна бита.[WAIT@]Взагалі, будь-яка підійде.[WAIT@]Можеш сам переконатися: тримай мою [color]стару биту[/color]!"
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_22,[@][Ninten] got the Old Bat!,[@][Ninten] obtient la Batte fêlée !,[@][Ninten] ottiene la Mazza vecchia!,[@][Ninten]は　ふるびたバットを　てにいれた。,[@][Ninten][ko_part:Ninten:0] 낡은 배트를 얻었다!,[@]¡[Ninten] obtuvo el Bate viejo!,[@]¡[Ninten] ha conseguido el Bate viejo!,[@][Ninten] conseguiu o Taco Velho!,[@][Ninten] dostał Stary Kij!,[@][Ninten] erhielt den Alten Baseballschläger!,[@][Ninten] получил старую биту!,[@][Ninten] отримав стару биту!
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_23,"[@]Now, strength alone isn't enough to break this strange root.","[@]Alors déjà, la force physique n'est pas suffisante pour venir à bout de cette drôle de racine.",[@]Non basta la forza per distruggere questa radice.,[@]よくきき　[DELAY]ちからまかせに　たたいたとしても[DELAY:5]\nあのねっこは　びくとも　せえへん。,"[@]다시 말하지만, 힘이 중요한 게 아니네.","[@]Ahora, la fuerza por sí sola no es suficiente para romper esta extraña raíz.","[@]Ahora bien, la fuerza por sí sola no es suficiente para romper la raíz.","[@]Agora, não é só força bruta que irá quebrar essa raiz estranha.","[@]Sama siła nie wystarczy, by złamać ten dziwny korzeń.","[@]Also, Stärke alleine reicht nicht, um diese komische Wurzeln zu zerschlagen.","[@]Итак, если силой избавиться от корня не получается...","[@]Що ж, якщо силою позбутися від кореня не виходить..."
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_24,"[@]It's all about the technique![WAIT@]Try to imagine a [color][ui_cancel][/color] [if input:gamepad]button[else]key[/if] in your mind.[WAIT@]Then... Simply press it![WAIT@]This allows you to unleash a swing powerful enough to break any tough object.[WAIT@]Come on, try it!","[@]Tout est dans la technique ![WAIT@]Essaye d'imaginer [if input:gamepad]un button[else]une touche[/if] [color][ui_cancel][/color] dans ta tête.[WAIT@]Ensuite... appuie dessus, tout simplement ![WAIT@]Ça te permettra d'effectuer un coup suffisamment puissant pour réduire en morceaux les obstacles les plus résistants.[WAIT@]Allez vas-y, essaye !","[@]È la tecnica che conta![WAIT@]Immaginati un [if input:gamepad]pulsante[else]tasto[/if] [ui_cancel].[WAIT@]Quindi, premilo![WAIT@]Così potrai fare un colpo abbastanza forte da distruggere ogni oggetto resistente.[WAIT@]Forza, provaci!",[@]コツがいるんや。[WAIT@]あたまのなかで　[color][ui_cancel][/color]を　\nそうぞうしてみ？[WAIT@]そしたら　それを　ポチっとおす！[WAIT@]そうすれば　みごとな\nスイングが　くりだせるはずや！[WAIT@]ホレ　やってみ。,[@]그 감각을 익혀야 하지.[WAIT@]마음속으로 [color][ui_cancel][/color] [if input:gamepad]버튼을[else]키를[/if] 상상하게.[WAIT@]그리고... 눌러![WAIT@]그러면 이 뿌리는 물론이고 그 어떤 장애물도 박살\n낼 것이네.[WAIT@]한번 해보게나.,"[@]¡Todo se trata de la técnica![WAIT@]Trata de imaginar [if input:gamepad]un botón[else]una tecla[/if] [color][ui_cancel][/color] en tu cabeza.[WAIT@]Luego... ¡Simplemente presiónal[if input:gamepad]o[else]a[/if]![WAIT@]Esto te permitirá desatar un golpe lo suficentemente fuerte para destruir cualquier objeto duro.[WAIT@]¡Vamos, inténtalo!","[@]¡Todo se trata de la técnica![WAIT@]Intenta imaginar [if input:gamepad]un botón[else]una tecla[/if] [color][ui_cancel][/color] en tu mente.[WAIT@]Después... ¡Púlsal[if input:gamepad]o[else]a[/if]![WAIT@]Esto te permitirá desatar un golpe lo suficientemente potente como para romper cualquier cosa resistente.[WAIT@]¡Vamos, inténtalo!","[@]Precisa saber a técnica![WAIT@]Tente imaginar [if input:gamepad]um botão[else]uma tecla[/if] [color][ui_cancel][/color] na sua mente.[WAIT@]Aí... você vai e aperta![WAIT@]Isso faz você dar uma rebatida bem forte, capaz de quebrar objetos mais resistentes.[WAIT@]Vamos, tente!","[@]Wszystko zależy od techniki![WAIT@]Spróbuj wyobrazić sobie [if input:gamepad]przycisk[else]klawisz[/if] [color][ui_cancel][/color].[WAIT@]Następnie... Po prostu go naciśnij![WAIT@]Dzięki temu możesz wyzwolić zamach wystarczająco potężny, by złamać każdy wytrzymały przedmiot.[WAIT@]No dawaj, spróbuj!","[@]Es geht um die Technik![WAIT@]Stelle dir [if input:gamepad]einen[else]eine[/if] [color][ui_cancel][if input:gamepad]-Knopf[else]-Taste[/if][/color] vor.[WAIT@]Und dann ... einfach drücken![WAIT@]Damit machst du einen so mächtigen Schlag, dass jedes harte Objekt zerschlagen werden kann.[WAIT@]Komm schon, probier's aus!","[@]В дело вступает техника![WAIT@]Попробуй мысленно представить [if input:gamepad]кнопку[else]клавишу[/if] [color][ui_cancel][/color].[WAIT@]А затем... просто нажми на неё![WAIT@]Так ты сможешь нанести сильный удар, который сломает любое, даже самое прочное препятствие![WAIT@]Ну же, попробуй!","[@]Використовуй ось такий фінт![WAIT@]Спробуй уявити [if input:gamepad]кнопку[else]клавішу[/if] [color][ui_cancel][/color] у голові.[WAIT@]А тоді... натисни її![WAIT@]Так ти видаш настільки сильний замах, що зламаєш будь-яку перешкоду на своєму шляху![WAIT@]Давай, спробуй!"
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_SPEAKER_Iggy,Iggy,Iggy,Iggy,イギー,이기,Iggy,Iggy,Iggy,Iggy,Iggy,Игги,Іггі
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_TRYTOLEAVE_0,"[@]Hey, where do you think you're going?!","[@]Hé, tu crois aller où comme ça ?!","[@]Ehi, dove stai andando?!",[@]おい！　どこいくねん！,"[@]이봐, 어디로 가는 거지?!","[@]Hey, ¡¿a dónde crees que vas?!","[@]Eh, ¡¿a dónde te crees que vas?!",[@]Ei! Aonde você pensa que está indo?!,"[@]Hej, a ty gdzie się wybierasz?!","[@]Hey, wo gedenkst du hinzugehen?!","[@]Эй, куда это ты собрался?","[@]Гей, куди це ти зібрався?!"
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_TRYTOLEAVE_SPEAKER_Iggy,Iggy,Iggy,Iggy,イギー,이기,Iggy,Iggy,Iggy,Iggy,Iggy,Игги,Іггі
DIALOGUE_PODUNK_CUTSCENES_GUARD_NORTH_MOVE_0,"[@]The curfew has been lifted.[WAIT@]I can't see why travel was ever restricted, though...[WAIT@]Sorry, let me move out of the way.","[@]Ils ont enfin levé la loi martiale.[WAIT@]Ils ont réagi de façon un peu trop excessive, si tu veux mon avis...[WAIT@]Pardon, laisse-moi m'écarter du chemin.","[@]Non c'è più il coprifuoco.[WAIT@]Non capisco perché era vietato viaggiare, però...[WAIT@]Scusa, ti faccio passare.",[@]かいげんれいは　とかれた。[WAIT@]ちょっと　おおげさだったけどな。[WAIT@]おっと　ごめん　いまみちをあけるから。,"[@]이제 통행이 가능하다는 명을 받았어.[WAIT@]왜 통행 제한이 걸렸었는지는 모르겠지만...[WAIT@]미안, 이제 비켜줄게.","[@]Se ha levantado el toque de queda.[WAIT@]Aunque no entiendo por qué se restringieron los viajes aún así...[WAIT@]Lo siento, déjame apartarme del camino.","[@]Se ha levantado el toque de queda.[WAIT@]Aunque no entiendo por qué se restringieron los viajes, en primer lugar...[WAIT@]Perdón, déjame que me quite de en medio.","[@]O toque de recolher foi suspenso.[WAIT@]Eu só não sei por que as viagens tinham sido restritas...[WAIT@]Foi mal, deixa eu sair do caminho.","[@]Godzina policyjna została zniesiona.[WAIT@]Nie widzę jednak powodu, dla którego podróżowanie było zabronione...[WAIT@]Przepraszam, już ci schodzę z drogi.","[@]Die Ausgangssperre wurde aufgehoben.[WAIT@]Auch wenn ich nicht verstehe, warum das Reisen überhaupt eingeschränkt wurde ...[WAIT@]Sorry, ich werde aus dem Weg gehen.","[@]Комендантский час отменён.[WAIT@]Хотя я не понимаю, зачем вообще было нужно ограничивать движение...[WAIT@]Извиняюсь, сейчас уйду с дороги.","[@]Комендантська година скасована.[WAIT@]Не розумію, навіщо взагалі було треба обмежувати рух...[WAIT@]Вибачте, зараз піду з дороги."
DIALOGUE_PODUNK_CUTSCENES_GUARD_NORTH_MOVE_4,[@]I heard that you can communicate with Telepathy.[WAIT@]Have you heard of all the people talking about you?,"[@]Dis... Il paraît que tu sais utiliser la télépathie ou je ne sais quoi, non ?[WAIT@]Tu as entendu que tout le monde parlait de toi ?",[@]Ho saputo che si può comunicare con la Telepatia.[WAIT@]Hai sentito tutte le persone che parlano di te?,[@]ところで・・・。[WAIT@]おまえ　テレパシーとかが　できるんだってな。,"[@]그건 그렇고, 너 텔레파시 같은 걸 쓸 수 있다던데,[WAIT@]그럼 지금 내가 생각하는 것도 들을 수 있겠네?",[@]Escuché que puedes comunicarte con Telepatía.[WAIT@]¿Has oído a todas esas personas que hablan de tí?,[@]He escuchado que puedes comunicarte por Telepatía.[WAIT@]¿Has oído a toda la gente que habla de ti?,[@]Ouvi dizer que você sabe usar Telepatia.[WAIT@]Você ouviu falar que todo mundo está comentando sobre você?,"[@]Słyszałem, że potrafisz komunikować się za pomocą telepatii.[WAIT@]Krążą plotki na twój temat – słyszałeś tych wszystkich ludzi?","[@]Ich habe gehört, dass du mit Telepathie kommunizieren kannst.[WAIT@]Hast du die Gespräche über dich mitbekommen?","[@]Я тут слышал, что ты можешь общаться с помощью телепатии.[WAIT@]Все о тебе только и говорят, ты знал?","[@]Я тут чув, що ти можеш спілкуватися телепатією.[WAIT@]Усі про тебе тільки і кажуть, ти знав?"
DIALOGUE_PODUNK_CUTSCENES_GUARD_NORTH_MOVE_6,"[@]Oh right, you probably don't even need to “listen” to them!","[@]Ah oui, bien sûr, tu n'as probablement même pas besoin de les « écouter » !","[@]Ah, giusto, probabilmente non devi neanche “sentirle”!",[@]だいひょうばんだぞ　この　にんきもの！,"[@]아, 따지자면 “듣는” 건 아니지. 하하!","[@]Oh cierto, ¡probablemente ni siquiera necesitas “escucharlos”!","[@]Ah, cierto. ¡Seguramente ni siquiera necesites «escucharlos»!","[@]Ah, é mesmo, você provavelmente nem precisa “ouvir” falar, né?","[@]No tak, pewnie nawet nie musisz ich „słuchać”!","[@]Ach stimmt, du musst wahrscheinlich nicht mal „zuhören“!","[@]А, ну да. Тебе ж даже прислушиваться не надо!","[@]А, точно. Тобі ж навіть прислуховуватись не треба!"
DIALOGUE_PODUNK_CUTSCENES_GUARD_NORTH_MOVE_SPEAKER_Guard,Guard,Garde,Guardia,けいびいん,가드,Guardia,Guardia,Guarda,Strażnik,Wache,Патрульный,Патрульний
DIALOGUE_PODUNK_CUTSCENES_LEAVE_CANARY_VILLAGE_1,"[@]All the canaries in the village are singing again.[WAIT@]I assume you've reunited the lost canary chick to its mother, correct?","[@]Tous les canaris du village se sont remis à chanter.[WAIT@]J'imagine que vous avez ramené le bébé canari à sa maman, c'est ça ?","[@]I canarini nel villaggio cantano di nuovo.[WAIT@]Immagino che hai riportato il pulcino dalla sua mamma, vero?",[@]むらの　カナリアたちが[BR]いっせいに　うたいだしたわ！[WAIT@]ローラを　みつけたのね？,[@]카나리아들이 다시 노래를 부르네.[WAIT@]아기 카나리아와 다시 재회시켜 줬나 보구나.,"[@]Todos los canarios de la villa volvieron a cantar otra vez.[WAIT@]Supongo que has reunido al polluelo con su madre, ¿no es así?","[@]Todos los canarios de la aldea están cantando de nuevo.[WAIT@]Imagino que habéis reunido a la cría perdida con su madre, ¿no?","[@]Todos os canários da vila estão cantando de novo.[WAIT@]Suponho que vocês reuniram o canarinho perdido com a mãe dele, correto?","[@]Wszystkie kanarki w wiosce znów śpiewają.[WAIT@]Zakładam, że udało wam się zjednoczyć zagubionego kanarka z matką?","[@]Alle Kanarien im Dorf singen wieder.[WAIT@]Ich nehme an, ihr habt das vermisste Kanarienküken mit seiner Mutter wiedervereinigt, korrekt?","[@]Канарейки в деревушке снова запели.[WAIT@]Как я понимаю, вы вернули птенца маме?","[@]Канарки в селі знову заспівали.[WAIT@]Як я розумію, ви повернули пташеня до мами?"
DIALOGUE_PODUNK_CUTSCENES_LEAVE_CANARY_VILLAGE_3,[@]Yep! We found her on the other side of a crack in the wall.,[@]Ouaip ! On l'a trouvée derrière un trou dans le mur.,[@]Sì! L'abbiamo trovata passando per una crepa nel muro.,[@]ええ！　へいのむこうがわに[BR]いっぴきで　いたの。\nあのこを　ママのもとに　かえせたわ！,[@]응! 벽 뒤에서 찾았어요.,[@]¡Sip! Encontramos a la madre al otro lado de una grieta en la pared.,[@]¡Sí! Encontramos a la madre al otro lado de una grieta en la pared.,[@]Aham! Achamos ela numa rachadura na parede.,[@]Tak! Znaleźliśmy ją po drugiej stronie szczeliny w ścianie.,[@]Jep! Wir haben sie auf der anderen Seite einer Mauer gefunden.,"[@]Ага! Мы нашли её за стеной, в которой была трещина.","[@]Ага! Ми вискіпали її за стіною, де була тріщина."
DIALOGUE_PODUNK_CUTSCENES_LEAVE_CANARY_VILLAGE_4,"[@]Great! I knew you'd find her![WAIT@]Oh, and by the way, the [color]mayor[/color] is itching to see you, [Ninten]...[WAIT@][Pippi], go with [Ninten] and help straighten this out.","[@]Excellent ! J'étais sûre que vous la trouveriez ![WAIT@]Ah, et au fait, le [color]maire[/color] est très impatient de te voir, [Ninten]...[WAIT@][Pippi], va avec [Ninten] et aide-le à régler cette affaire.","[@]Ottimo! Sapevo che ce l'avreste fatta.[WAIT@]Ah, giusto, il [color]sindaco[/color] vuole vederti, [Ninten]...[WAIT@][Pippi], va' con [Ninten] e aiuta a sistemare questa faccenda.",[@]よかったわね！[BR]えらいわ！[Pippi]ちゃん！[WAIT@]そうだ　[Ninten]くん。\n[color]ちょうちょうさん[/color]が　あなたのことを\nさがしていたわよ。[WAIT@][Pippi]ちゃんも　[Ninten]くんと\nいっしょに　いってあげて。,"[@]잘했어! 역시 네가 찾을 줄 알았다니까.[WAIT@]그건 그렇고, 시장이 널 찾고 있는 거 같던데...[WAIT@][Pippi], [Ninten][ko_part:Ninten:3] 함께 따라가서\n도와줄래?","[@]¡Genial! ¡Sabía que la encontrarían![WAIT@]Oh, por cierto, el [color]alcalde[/color] está deseando verte, [Ninten]...[WAIT@][Pippi], ve con [Ninten] y ayúdalo a arreglar esto.","[@]¡Bien! ¡Sabía que la encontraríais![WAIT@]Oh, y por cierto, el [color]alcalde[/color] está deseando verte, [Ninten]...[WAIT@][Pippi], ve con él y ayúdale a zanjar todo este asunto.","[@]Ótimo! Eu sabia que vocês encontrariam ela![WAIT@]Ah, e a propósito, o [color]prefeito[/color] estava doido para te ver, [Ninten]...[WAIT@][Pippi], vá com o [Ninten] e veja o que o prefeito quer.","[@]Świetnie! Wiedziałam, że w końcu się odnajdzie![WAIT@]A tak przy okazji, [color]burmistrz[/color] bardzo chce cię zobaczyć, [Ninten]...[WAIT@][Pippi], pójdź z nim i pomóż mu to wszystko odkręcić.","[@]Großartig! Ich wusste, dass ihr sie finden würdet![WAIT@]Übrigens, der [color]Bürgermeister[/color] sucht nacht dir, [Ninten] ...[WAIT@][Pippi], gehe mit [Ninten] und hilf ihm.","[@]Чудесно! Я знала, что вы её найдёте![WAIT@]И кстати, [Ninten], [color]мэр[/color] очень хочет с тобой встретиться...[WAIT@][Pippi], пойди с ним — поможешь разобраться.","[@]Чудово! Я знала, що ви її знайдете![WAIT@]До речі, [Ninten], [color]мер[/color] дуже бажає з тобою зустрітися...[WAIT@][Pippi], піди с ним — допоможеш розібратися."
DIALOGUE_PODUNK_CUTSCENES_LEAVE_CANARY_VILLAGE_7,"[@]Sure thing, mom!","[@]Pas d'problème, Maman !","[@]Certo, mamma!",[@]わかった！,"[@]알겠어요, 엄마!","[@]¡Claro que sí, mamá!","[@]¡Claro que sí, mamá!","[@]Tá bom, mãe!","[@]Jasne, mamo!","[@]Na klar, Mama!","[@]Конечно, мам!","[@]Звичайно, мам!"
DIALOGUE_PODUNK_CUTSCENES_LEAVE_CANARY_VILLAGE_8,"[@]Come on, [Ninten]! Let's go see the [color]mayor[/color]!","[@]Allez, [Ninten] ! On va voir le [color]maire[/color] !","[@]Forza, [Ninten]! Andiamo dal [color]sindaco[/color]!",[@]さ！　[color]まちやくば[/color]に　むかいましょ！,[@][Ninten]! 어서 [color]시장님[/color]을 만나러 가자!,"[@]¡Vamos, [Ninten]! ¡Vamos a ver al [color]alcalde[/color]!","[@]¡Vamos, [Ninten]! ¡Vayamos a ver al [color]alcalde[/color]!","[@]Vamos, [Ninten]! Vamos lá ver o [color]prefeito[/color]!","[@]Dalej, [Ninten]! Chodźmy do [color]burmistrza[/color]!","[@]Komm, [Ninten]! Lass uns den [color]Bürgermeister[/color] besuchen!","[@]Давай, [Ninten]! Пошли к [color]мэру[/color]!","[@]Давай, [Ninten]! Підемо до [color]мера[/color]!"
DIALOGUE_PODUNK_CUTSCENES_LEAVE_CANARY_VILLAGE_SPEAKER_Mrs._Lindgren,Mrs. Lindgren,Mᵐᵉ Lindgren,Sig.ra Lindgren,リンドグレーンさん,린드그렌 부인,Sra. Lindgren,Sra. Lindgren,Sra. Lindgren,Pani Lindgren,Frau Lindgren,Миссис Линдгрен,Місіс Ліндгрен
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_0,"[@]Look for yourself, all the animals have escaped.[WAIT@]Only this Canary Chick is left.[WAIT@]We found this poor bird alone without its mommy at Canary Village, so we rescued it.[WAIT@]Yeah, I know, we're sort of like heroes.[WAIT@]Anyway, do you want it?","[@]Regarde par toi-même, tous les animaux se sont échappés.[WAIT@]Il ne nous reste que ce bébé canari.[WAIT@]On a trouvé ce pauvre petit oiseau tout seul sans sa maman au village Canari, donc on lui a porté secours.[WAIT@]Ouais, je sais, on est un peu des héros.[WAIT@]Bref, tu le veux ?","[@]Come puoi vedere, tutti gli animali sono scappati.[WAIT@]Resta solo questo Pulcino di canarino.[WAIT@]Abbiamo trovato questo piccolino da solo al Villaggio\nCanarino senza la sua mamma, quindi l'abbiamo salvato.[WAIT@]Lo so, siamo proprio degli eroi.[WAIT@]Comunque, lo vuoi?",[@]みてのとおり　どうぶつたちは\nみんな　にげだしちまった。[WAIT@]いま　いるのは　カナリアのヒナだけだ。[WAIT@]カナリアむらで　おかあさんから　はぐれた\nこのこを　たすけてあげたんだ。[WAIT@]おれって　やさしいだろ？[WAIT@]どうだい？　かうかい？,"[@]동물들이 전부 탈출했어요. 지금이라도 사직서\n낼까요?[WAIT@]다행이라면 저 아기 카나리아라도 남았다는\n거겠네요.[WAIT@]카나리아 마을에서 엄마 없이 혼자 있던 불쌍한\n새입니다.[WAIT@]말할 필요 없어요, 무슨 생각 하는지 압니다.[WAIT@]분양받으시겠어요?","[@]Como estás viendo, todos los animales se han escapado.[WAIT@]Sólo queda este Canario bebé.[WAIT@]Encontramos a este pobre pajarito sin su mami en la Villa Canario, así que lo rescatamos.[WAIT@]Sí, lo sé, somo algo así como héroes.[WAIT@]De todos modos, ¿lo quieres?","[@]Como estás viendo, todos los animales se han escapado.[WAIT@]Solo me queda esta Cría de canario.[WAIT@]Encontramos a este pajarito sin su mami en la Aldea Canaria, así que lo rescatamos.[WAIT@]Sí, lo sé, somos unos héroes, o algo así.[WAIT@]De todos modos, ¿lo quieres?","[@]Como pode ver, todos os animais escaparam.[WAIT@]Só sobrou este canarinho aqui.[WAIT@]Achamos este passarinho sem a mãe na Vila Canarinho, então resgatamos ele.[WAIT@]É, eu sei, somos tipo uns heróis.[WAIT@]Enfim, você quer ele?","[@]Sam zobacz, wszystkie zwierzęta uciekły.[WAIT@]Został tylko ten Kanarek.[WAIT@]Znaleźliśmy tego biednego ptaszka samego bez mamy w Wiosce Kanarków, więc go uratowaliśmy.[WAIT@]Nieźli z nas bohaterowie, nie?[WAIT@]W każdym razie, chcesz go?","[@]Schaut selbst, alle Tiere sind geflohen.[WAIT@]Nur dieses Kanarienküken ist noch da.[WAIT@]Wir haben diesen armen Vogel, ohne seine Mutter im Kanariendorf gefunden, also haben wir es gerettet.[WAIT@]Ja, ich weiß, wir sind gewissermaßen Helden.[WAIT@]Wie auch immer, ihr wollt helfen?","[@]Сами видите: все животные сбежали.[WAIT@]Остался вот только птенчик канарейки.[WAIT@]Бедная пташка потерялась в Канарской деревушке и не могла найти маму. Мы её спасли.[WAIT@]Ну да, мы в каком-то роде герои.[WAIT@]В общем, хотите птенца?","[@]Самі бачите: всі тварини втекли.[WAIT@]Залишилося ось тільки пташеня канарки.[WAIT@]Бідна крихітка загубилася в Селі канарок, не могла знайти маму. Ми його врятували.[WAIT@]Можна сказати, ми справжні герої.[WAIT@]Ну так що, бажаєте пташеня?"
DIALOGUE_PODUNK_CUTSCENES_MARSHAL_CANARY_5,"[@]Oh, we gotta help it.[WAIT@]It must be so sad without its mommy.","[@]Oh, on doit l'aider.[WAIT@]Il doit être triste sans sa maman.",[@]Dobbiamo aiutarlo.[WAIT@]Deve essere triste senza la sua mamma.,[@]ねぇ　このこを　ママのところに\nとどけて　あげましょうよ。[WAIT@]ママがいなくて　さみしいはずよ。,"[@]훌쩍, 우리가 도와줘야 해...[WAIT@]엄마 새를 얼른 찾아주지 않으면 엄청 슬플 거야...","[@]Oh, tenemos que ayudarlo.[WAIT@]Debe de estar tan triste sin su mami.","[@]Oh, tenemos que ayudarlo.[WAIT@]Seguro que está muy triste sin su mami.","[@]Ah, nós precisamos ajudá-lo![WAIT@]Ele deve estar tão sozinho sem a mamãe.","[@]Och, musimy mu pomóc.[WAIT@]Pewnie jest mu smutno bez mamy.","[@]Oh, wir müssen unbedingt helfen.[WAIT@]Es muss so traurig sein, ohne seine Mutter.","[@]Ах, нам нужно ему помочь![WAIT@]Он наверняка тоскует по своей мамочке...","[@]Ах, нам треба йому допомогти![WAIT@]Воно напевно так сумує за своєю матусею..."
